,nhpd_property_id,parcel_number,HUD Property ID,HUD Subsidy ID,NHPD Property ID,NHPD Subsidy ID,Subsidy Status,Subsidy Name,Subsidy Subname,Start Date,End Date,Assisted Units,Property Name,Street Address,City,State,Zip Code,Longitude,Latitude,Owner Name,Owner Type,Manager Name,Manager Type,0-1 Bedroom Units,Two Bedroom Units,Three+ Bedroom Units,Target Population,Earliest Construction Date,Latest Construction Date,Rent to FMR Ratio,Known Total Units,Renewal Type Name,Inactive Status Description,Construction Type,Unpaid Principal Balance,Renewal Name,Renewal ID,SOA Code
1067,1084033,881058105,,PAA1989575,1084033,b422d2ac-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1989,2004-01-01,40,CHURCH LANE,600 E CHURCH LN,PHILADELPHIA,PA,19144,-75.163513,40.040908,PENNROSE PROPERTIES,For Profit,,,,40,,Family,,,,40,,Non-programmatic,Acquisition and Rehab,290086,,,
1068,1084033,881058105,,PAA1989580,1084033,b822d2ac-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% and 9% Tax Credit,01/01/1989,2004-01-01,40,CHURCH LANE,600 E CHURCH LN,PHILADELPHIA,PA,19144,-75.163513,40.040909,,,,,,,,,,,,40,,Missing from Subsequent Updates,,,,,
1069,1084143,122063600,,PAA1990160,1084143,b224d2ac-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1990,2020-01-01,1,640 E LOCUST AVE,640 E LOCUST AVE,PHILADELPHIA,PA,19144,-75.164291,40.042373,DANIEL T KRADZINSKI,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,1585,,,
1070,1104390,886812204,,PAA0000001,1104390,d263c523-d668-e711-806a-005056ba3ab9,Inconclusive,LIHTC,,,,,328 N HOLLY IMANI,328 N HOLLY ST,PHILADELPHIA,PA,19104,-75.205986,39.959194,,,,,,,,,,,,1,,End Date Missing,,,,,
1071,1130344,886668000,,,1130344,c9db5f12-e3dc-ea11-8ab3-005056ba3ab9,Active,Project Based Vouchers,Project Based Vouchers,,,20,,4050 HAVERFORD AVE,PHILADELPHIA,PA,19104,,,,,,,,,,,,,,20,,,,,,,
1072,1130344,886668000,,PAA20161001,1130344,d4877ae7-3bc8-e911-a021-005056ba3ab9,Active,LIHTC,9% Tax Credit,01/01/2016,2051-01-01,20,4050 APARTMENTS,4055 HAVERFORD AVE,PHILADELPHIA,PA,19104,-75.20465,39.962841,PEOPLES EMERGENCY CENTER,,,,10,5,5,Family,,,,20,,,New Construction,,,,
1073,1083744,061014500,,PAA1991210,1083744,703dc9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,3,4114 POWELTON AVE,4114 POWELTON AVE,PHILADELPHIA,PA,19104,-75.205734,39.95871,ORENS BROTHERS REAL ESTATE INC                                                                      ,For Profit,,,,,,,,,,3,,Non-programmatic,,12000,,,
1074,1083744,061014500,,PAA1991215,1083744,743dc9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,3,4114 POWELTON AVE,4114 POWELTON AVE,PHILADELPHIA,PA,19104,-75.205734,39.958709,ORENS BROTHERS REAL ESTATE INC,For Profit,,,1,2,,Family,,,,3,,Non-programmatic,Acquisition and Rehab,12000,,,
1075,1084170,886810063,,PAA1996145,1084170,dd40bec4-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/1996,2026-01-01,23,IMANI HOMES,301 N 41ST ST,PHILADELPHIA,PA,19104,-75.205032,39.95935,PEOPLES EMERGENCY CENTER,Non-Profit,,,1,11,11,,,,,23,,,Acquisition and Rehab,295138,,,
1076,1083801,881097326,,PAA1988635,1083801,d90dd9a6-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1988,2003-01-01,16,STOKES ROWE,5600 GERMANTOWN AVE,PHILADELPHIA,PA,19144,-75.17237,40.033981,ROUSE STOKES ROWE HOUSING ASSOC LTD,For Profit,,,10,6,,Family,,,,16,,Non-programmatic,Acquisition and Rehab,160308,,,
1077,1084405,886700900,,PAA2002020,1084405,0738add0-cdff-e611-8115-74d435edc0c2,Active,LIHTC,4% Tax Credit,01/01/2002,2032-01-01,70,CENTER IN THE PARK SENIOR HOUSING,44 W RITTENHOUSE ST,PHILADELPHIA,PA,19144,-75.177207,40.036735,PENNROSE PROPERTIES,For Profit,,,64,6,,Elderly or disabled,,,,70,,,New Construction,847624,,,
1078,1083970,361073900,,PAA1989410,1083970,a910d9a6-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,609 HOFFMAN ST,609 HOFFMAN ST,PHILADELPHIA,PA,19148,-75.156303,39.924865,GLOBAL PROPERTIES INC,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,1437,,,
1079,1083970,364075700,,PAA1989410,1083970,a910d9a6-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,609 HOFFMAN ST,609 HOFFMAN ST,PHILADELPHIA,PA,19148,-75.156303,39.924865,GLOBAL PROPERTIES INC,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,1437,,,
1080,1083970,392038500,,PAA1989410,1083970,a910d9a6-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,609 HOFFMAN ST,609 HOFFMAN ST,PHILADELPHIA,PA,19148,-75.156303,39.924865,GLOBAL PROPERTIES INC,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,1437,,,
1081,1083970,393005000,,PAA1989410,1083970,a910d9a6-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,609 HOFFMAN ST,609 HOFFMAN ST,PHILADELPHIA,PA,19148,-75.156303,39.924865,GLOBAL PROPERTIES INC,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,1437,,,
1082,1083970,012051600,,PAA1989410,1083970,a910d9a6-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,609 HOFFMAN ST,609 HOFFMAN ST,PHILADELPHIA,PA,19148,-75.156303,39.924865,GLOBAL PROPERTIES INC,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,1437,,,
1083,1083970,012159800,,PAA1989410,1083970,a910d9a6-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,1,609 HOFFMAN ST,609 HOFFMAN ST,PHILADELPHIA,PA,19148,-75.156303,39.924865,GLOBAL PROPERTIES INC,For Profit,,,,,1,Family,,,,1,,Non-programmatic,Acquisition and Rehab,1437,,,
1084,1083723,393398600,,PAA1991150,1083723,103dc9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% and 9% Tax Credit,01/01/1991,2021-01-01,1,2218 S DARIEN ST,2218 S DARIEN ST,PHILADELPHIA,PA,19148,-75.161399,39.921367,DESREV ASSOC,For Profit,,,,,,,,,,1,,Non-programmatic,Acquisition and Rehab,,,,
1085,1084016,393300900,,PAA1994060,1084016,d48dbbbe-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1994,2024-01-01,1,830 CANTRELL ST PROJECT,830 CANTRELL ST,PHILADELPHIA,PA,19148,-75.160346,39.922534,STEVEN L GIBBONE,For Profit,,,,1,,Family,,,,1,,Non-programmatic,Acquisition and Rehab,462,,,
1086,1083936,272029100,,PAA1989325,1083936,2110d9a6-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1989,2004-01-01,3,4426 SANSOM ST,4426 SANSOM ST,PHILADELPHIA,PA,19104,-75.210357,39.955684,ORENS BROTHERS REAL ESTATE INC,For Profit,,,,3,,Family,,,,3,,Non-programmatic,Acquisition and Rehab,7981,,,
1087,1084123,272028800,,PAA1990110,1084123,6224d2ac-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1990,2020-01-01,9,4424 SANSOM ST ASSOC,4420 SANSOM ST,PHILADELPHIA,PA,19104,-75.210266,39.955673,ORENS BROTHERS REAL ESTATE INC,For Profit,,,,9,,Family,,,,9,,Non-programmatic,Acquisition and Rehab,30380,,,
1088,1083800,121070205,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1089,1083800,121070205,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1090,1083800,123076605,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1091,1083800,123076605,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1092,1083800,121047715,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1093,1083800,121047715,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1094,1083800,121047815,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1095,1083800,121047815,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1096,1083800,121047925,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1097,1083800,121047925,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1098,1083800,121044310,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1099,1083800,121044310,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1100,1083800,121044410,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1101,1083800,121044410,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1102,1083800,121151105,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1103,1083800,121151105,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1104,1083800,121151205,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1105,1083800,121151205,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1106,1083800,121062105,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1107,1083800,121062105,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1108,1083800,121044605,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1109,1083800,121044605,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1110,1083800,122138205,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1111,1083800,122138205,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1112,1083800,886651000,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1113,1083800,886651000,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1114,1083800,122138805,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1115,1083800,122138805,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1116,1083800,122138915,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1117,1083800,122138915,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1118,1083800,121062410,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1119,1083800,121062410,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1120,1083800,886651100,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1121,1083800,886651100,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1122,1083800,121053515,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1123,1083800,121053515,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1124,1083800,886614710,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1125,1083800,886614710,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1126,1083800,886614700,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1127,1083800,886614700,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1128,1083800,122039205,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1129,1083800,122039205,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1130,1083800,122039702,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1131,1083800,122039702,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1132,1083800,122039805,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1133,1083800,122039805,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1134,1083800,122039905,,PAA1991425,1083800,883ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,4% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.16938,40.035286,GREATER GERMANTOWN HDC                                                                              ,Non-Profit,,,,,,,,,,40,,Non-programmatic,,280617,,,
1135,1083800,122039905,,PAA1991430,1083800,8c3ec9b2-cdff-e611-8115-74d435edc0c2,Inactive,LIHTC,9% Tax Credit,01/01/1991,2021-01-01,40,HAMILL MILL APARTMENTS,5429 LENA ST,PHILADELPHIA,PA,19144,-75.169364,40.035274,GREATER GERMANTOWN HDC,For Profit,,,40,,,Elderly or disabled,,,,40,,Non-programmatic,Acquisition and Rehab,280617,,,
1136,1106167,886603400,800249012,PAA0000042,1106167,4348f930-d768-e711-806a-005056ba3ab9,Inconclusive,LIHTC,,,,,CRICKET COURT COMMONS,430507549 W MANHEIM ST,PHILADELPHIA,PA,19144,-75.176002,40.033699,,,,,,,,,,,,143,,End Date Missing,,,,,
